"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","pi00",,,,"User:","daniel"
"Cmdline:","dstat --output str_1W_0SCR_withModelBuilder.log",,,,"Date:","13 Jun 2015 04:28:14 PDT"

"total cpu usage",,,,,,"dsk/total",,"net/total",,"paging",,"system",
"usr","sys","idl","wai","hiq","siq","read","writ","recv","send","in","out","int","csw"
9.165,0.390,89.879,0.458,0.000,0.107,427209.850,283681.075,0.0,0.0,0.0,3.503,555.110,327.862
0.0,0.998,99.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,480.0,448.0
0.741,0.741,98.519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,489.0,451.0
1.478,0.985,97.537,0.0,0.0,0.0,0.0,0.0,92.0,543.0,0.0,0.0,522.0,470.0
0.744,0.993,98.263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,513.0,442.0
0.495,1.238,98.020,0.248,0.0,0.0,0.0,65536.0,0.0,0.0,0.0,0.0,528.0,452.0
0.735,1.961,97.304,0.0,0.0,0.0,0.0,0.0,92.0,543.0,0.0,0.0,528.0,454.0
1.481,0.741,97.778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,517.0,437.0
2.190,1.217,96.594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,535.0,457.0
20.244,4.146,75.122,0.244,0.0,0.244,794624.0,0.0,2149.0,2488.0,0.0,0.0,813.0,794.0
29.902,2.206,67.892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,659.0,532.0
26.650,0.733,72.372,0.244,0.0,0.0,0.0,196608.0,0.0,0.0,0.0,0.0,650.0,545.0
28.501,2.703,68.796,0.0,0.0,0.0,40960.0,65536.0,92.0,543.0,0.0,0.0,851.0,868.0
28.079,1.970,69.951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,661.0,541.0
26.683,2.494,70.823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,658.0,536.0
26.617,3.483,69.900,0.0,0.0,0.0,0.0,0.0,144.0,908.0,0.0,0.0,675.0,565.0
30.073,3.178,66.748,0.0,0.0,0.0,0.0,0.0,46.0,0.0,0.0,0.0,672.0,523.0
32.258,3.226,62.035,2.481,0.0,0.0,8192.0,499712.0,142.0,93.0,0.0,0.0,922.0,813.0
31.695,0.983,67.322,0.0,0.0,0.0,0.0,0.0,92.0,543.0,0.0,0.0,712.0,580.0
33.088,2.696,64.216,0.0,0.0,0.0,0.0,0.0,46.0,0.0,0.0,0.0,737.0,659.0
32.080,4.261,63.659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,1279.0
27.363,3.234,69.403,0.0,0.0,0.0,0.0,0.0,92.0,543.0,0.0,0.0,797.0,913.0
33.167,2.494,64.339,0.0,0.0,0.0,0.0,73728.0,261.0,426.0,0.0,0.0,1015.0,1217.0
41.045,4.229,54.726,0.0,0.0,0.0,0.0,0.0,2327.0,1885.0,0.0,0.0,1460.0,2236.0
26.988,3.133,69.880,0.0,0.0,0.0,0.0,0.0,562.0,978.0,0.0,0.0,809.0,806.0
34.466,3.155,62.379,0.0,0.0,0.0,16384.0,0.0,10480.0,4119.0,0.0,0.0,1151.0,1616.0
16.364,7.013,75.844,0.0,0.0,0.779,0.0,0.0,6950087.0,101208.0,0.0,0.0,2571.0,2045.0
5.026,10.053,81.481,1.852,0.265,1.323,0.0,3391488.0,12184592.0,149679.0,0.0,0.0,3644.0,2546.0
4.521,9.043,85.638,0.0,0.0,0.798,0.0,12582912.0,12186000.0,188136.0,0.0,0.0,4337.0,2368.0
3.175,10.317,85.450,0.0,0.0,1.058,0.0,1122304.0,12204000.0,191646.0,0.0,0.0,4347.0,2370.0
5.135,6.486,87.027,0.0,0.0,1.351,0.0,0.0,12184082.0,162245.0,0.0,0.0,3786.0,2603.0
4.188,10.209,84.555,0.262,0.0,0.785,0.0,0.0,12186000.0,186888.0,0.0,0.0,4221.0,2386.0
2.400,12.267,21.067,61.867,0.0,2.400,0.0,9527296.0,12186000.0,150306.0,0.0,0.0,3590.0,2421.0
3.723,9.043,0.0,86.436,0.0,0.798,0.0,12582912.0,12204000.0,170586.0,0.0,0.0,3903.0,2375.0
2.381,9.259,0.0,86.508,0.0,1.852,0.0,13631488.0,12186000.0,139230.0,0.0,0.0,3303.0,2503.0
3.979,9.019,0.0,86.472,0.0,0.531,0.0,18874368.0,12192782.0,125424.0,0.0,0.0,3153.0,2626.0
4.233,8.201,0.0,85.979,0.0,1.587,0.0,14680064.0,12186000.0,164268.0,0.0,0.0,3815.0,2380.0
2.703,1.720,3.686,91.646,0.0,0.246,0.0,15843328.0,1159246.0,1710.0,0.0,0.0,868.0,776.0
1.460,2.190,72.263,24.088,0.0,0.0,0.0,13664256.0,52.0,78.0,0.0,0.0,588.0,464.0
1.716,1.471,72.549,24.265,0.0,0.0,0.0,14688256.0,0.0,0.0,0.0,0.0,597.0,430.0
1.961,1.225,72.304,24.510,0.0,0.0,0.0,14680064.0,1024.0,855.0,0.0,0.0,611.0,488.0
10.152,5.584,71.574,11.421,0.0,1.269,0.0,9388032.0,6661324.0,120921.0,0.0,0.0,2830.0,1584.0
9.069,18.137,71.078,1.471,0.0,0.245,0.0,11534336.0,963953.0,12714.0,0.0,0.0,1035.0,1006.0
2.096,1.140,12.174,84.590,0.0,0.0,0.0,100294656.0,978.0,1142.0,0.0,0.0,4546.0,4820.0
8.800,28.0,39.200,23.200,0.0,0.800,0.0,2211840.0,248.0,1590.0,0.0,0.0,314.0,344.0
16.505,18.204,47.573,17.718,0.0,0.0,0.0,15728640.0,990.0,1125.0,0.0,0.0,2787.0,4684.0
23.227,3.912,61.614,11.247,0.0,0.0,0.0,15728640.0,3215.0,1781.0,0.0,0.0,989.0,1053.0
28.155,4.126,43.689,24.029,0.0,0.0,0.0,13631488.0,329.0,983.0,0.0,0.0,858.0,870.0
35.236,4.218,35.980,24.566,0.0,0.0,8192.0,17981440.0,8892.0,18828.0,0.0,0.0,2016.0,7192.0
2.828,1.230,13.864,82.078,0.0,0.0,0.0,112402432.0,2454.0,5674.0,0.0,0.0,6049.0,7141.0
37.500,31.250,12.500,18.750,0.0,0.0,0.0,90112.0,52.0,2738.0,0.0,0.0,54.0,63.0
61.558,9.799,18.342,8.543,0.0,1.759,0.0,10575872.0,104312.0,213754.0,0.0,0.0,2012.0,2374.0
33.333,3.562,46.056,16.031,0.0,1.018,0.0,14680064.0,77042.0,93563.0,0.0,0.0,1781.0,2423.0
30.713,3.440,48.157,17.690,0.0,0.0,0.0,14589952.0,325.0,1328.0,0.0,0.0,1058.0,1265.0
32.353,2.696,43.873,21.078,0.0,0.0,0.0,14680064.0,938.0,1125.0,0.0,0.0,1038.0,1173.0
17.778,1.975,64.938,15.309,0.0,0.0,0.0,15728640.0,3819.0,904.0,0.0,0.0,927.0,1031.0
9.726,1.995,61.596,26.434,0.0,0.249,0.0,15736832.0,38331.0,4404.0,0.0,0.0,952.0,1070.0
39.796,2.041,55.102,3.061,0.0,0.0,0.0,3072000.0,35850.0,7190.0,0.0,0.0,1167.0,1241.0
30.673,1.746,67.332,0.0,0.0,0.249,0.0,0.0,78762.0,9157.0,0.0,0.0,1107.0,1186.0
29.703,1.485,68.317,0.0,0.0,0.495,0.0,0.0,64699.0,10474.0,0.0,0.0,1128.0,1173.0
52.208,3.117,44.156,0.0,0.0,0.519,0.0,0.0,180686.0,24167.0,0.0,0.0,1544.0,1819.0
51.0,3.250,44.750,0.750,0.0,0.250,0.0,548864.0,69491.0,8534.0,0.0,0.0,1187.0,1206.0
51.500,5.0,43.250,0.0,0.0,0.250,0.0,0.0,67388.0,8798.0,0.0,0.0,1304.0,1461.0
47.631,2.743,49.377,0.0,0.0,0.249,0.0,0.0,67952.0,8543.0,0.0,0.0,1154.0,1153.0
