"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","dell01",,,,"User:","daniel"
"Cmdline:","dstat --output 1W32B1R.log",,,,"Date:","12 Jun 2015 18:02:35 PDT"

"total cpu usage",,,,,,"dsk/total",,"net/total",,"paging",,"system",
"usr","sys","idl","wai","hiq","siq","read","writ","recv","send","in","out","int","csw"
5.829,1.318,91.543,0.993,0.004,0.312,517780.594,170691.508,0.0,0.0,5080.317,15073.564,849.757,1093.704
41.117,6.091,39.594,12.690,0.0,0.508,647168.0,32768.0,0.0,0.0,0.0,0.0,1077.0,1403.0
20.603,4.020,4.523,70.352,0.0,0.503,3751936.0,0.0,0.0,0.0,3129344.0,0.0,950.0,1452.0
17.949,2.564,3.590,75.385,0.0,0.513,3891200.0,0.0,527.0,110.0,3432448.0,0.0,1175.0,1464.0
26.263,4.040,4.040,65.657,0.0,0.0,4890624.0,122880.0,128.0,462.0,4567040.0,0.0,1262.0,1502.0
74.242,3.535,20.202,1.515,0.0,0.505,385024.0,0.0,224.0,335.0,352256.0,0.0,1090.0,1339.0
64.0,8.0,26.500,1.0,0.0,0.500,8192.0,0.0,1013.0,908.0,0.0,0.0,1109.0,1319.0
69.347,9.548,20.603,0.0,0.0,0.503,0.0,495616.0,448.0,2242.0,0.0,495616.0,1484.0,2011.0
87.940,7.538,0.503,3.518,0.0,0.503,172032.0,0.0,536.0,1912.0,0.0,0.0,1206.0,1700.0
62.051,7.179,24.103,5.641,0.0,1.026,499712.0,221184.0,2761.0,3985.0,20480.0,0.0,1393.0,2116.0
69.0,5.0,20.500,5.0,0.0,0.500,159744.0,167936.0,320.0,1174.0,0.0,0.0,1226.0,1557.0
53.571,4.592,31.122,10.204,0.0,0.510,315392.0,0.0,384.0,2020.0,0.0,0.0,1229.0,1537.0
58.586,7.576,26.768,6.566,0.0,0.505,258048.0,180224.0,527.0,110.0,28672.0,180224.0,1250.0,1966.0
35.533,3.046,56.345,5.076,0.0,0.0,294912.0,0.0,832.0,3964.0,8192.0,0.0,1182.0,1646.0
2.577,0.0,97.423,0.0,0.0,0.0,0.0,126976.0,0.0,0.0,0.0,0.0,925.0,1139.0
1.026,0.513,98.462,0.0,0.0,0.0,0.0,0.0,527.0,110.0,0.0,0.0,825.0,1100.0
1.546,0.515,95.876,2.062,0.0,0.0,0.0,233472.0,0.0,0.0,0.0,0.0,913.0,1298.0
1.015,0.508,98.477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,609.0,873.0
12.755,1.531,85.204,0.0,0.0,0.510,0.0,0.0,527.0,110.0,0.0,0.0,862.0,1388.0
1.026,0.513,98.462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,772.0,1086.0
2.551,0.510,96.939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,914.0,1166.0
1.538,0.0,97.436,1.026,0.0,0.0,0.0,73728.0,885.0,180.0,0.0,0.0,842.0,1117.0
2.564,0.513,96.923,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,828.0,1181.0
2.577,0.0,97.423,0.0,0.0,0.0,0.0,0.0,148.0,78.0,0.0,0.0,922.0,1196.0
