"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","pi01",,,,"User:","daniel"
"Cmdline:","dstat --output str_4W_0SCR_noModelBuilder.log",,,,"Date:","13 Jun 2015 04:57:34 PDT"

"total cpu usage",,,,,,"dsk/total",,"net/total",,"paging",,"system",
"usr","sys","idl","wai","hiq","siq","read","writ","recv","send","in","out","int","csw"
4.851,0.206,94.581,0.288,0.000,0.074,212530.664,204876.578,0.0,0.0,0.0,0.755,474.585,229.385
0.251,0.0,99.499,0.251,0.0,0.0,0.0,65536.0,0.0,0.0,0.0,0.0,492.0,476.0
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,485.0,451.0
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,92.0,543.0,0.0,0.0,495.0,460.0
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,46.0,0.0,0.0,0.0,493.0,445.0
0.0,0.0,99.749,0.251,0.0,0.0,0.0,81920.0,0.0,0.0,0.0,0.0,501.0,455.0
0.253,0.0,99.747,0.0,0.0,0.0,0.0,0.0,92.0,543.0,0.0,0.0,498.0,470.0
0.251,0.0,99.749,0.0,0.0,0.0,0.0,0.0,46.0,0.0,0.0,0.0,493.0,442.0
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,52.0,364.0,0.0,0.0,487.0,441.0
0.251,0.501,99.248,0.0,0.0,0.0,0.0,0.0,92.0,543.0,0.0,0.0,514.0,453.0
26.250,3.250,70.250,0.250,0.0,0.0,794624.0,0.0,2102.0,1866.0,0.0,0.0,839.0,814.0
27.638,0.251,71.859,0.251,0.0,0.0,0.0,172032.0,0.0,0.0,0.0,0.0,643.0,581.0
23.559,2.256,73.935,0.251,0.0,0.0,24576.0,0.0,92.0,543.0,0.0,0.0,698.0,766.0
26.463,2.545,70.992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,720.0,664.0
25.693,2.015,72.292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,650.0,551.0
25.191,2.036,72.774,0.0,0.0,0.0,0.0,0.0,92.0,543.0,0.0,0.0,643.0,571.0
27.342,1.013,71.646,0.0,0.0,0.0,0.0,294912.0,0.0,0.0,0.0,0.0,752.0,613.0
30.175,1.496,68.329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,648.0,537.0
31.139,2.785,66.076,0.0,0.0,0.0,49152.0,0.0,234.0,636.0,0.0,0.0,786.0,707.0
29.545,0.758,69.697,0.0,0.0,0.0,32768.0,0.0,0.0,0.0,0.0,0.0,661.0,566.0
32.419,1.746,65.835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,712.0,661.0
33.907,3.686,61.671,0.737,0.0,0.0,0.0,32768.0,92.0,543.0,0.0,0.0,998.0,1313.0
27.228,3.960,68.812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,816.0,981.0
33.002,2.730,64.268,0.0,0.0,0.0,0.0,0.0,313.0,1126.0,0.0,0.0,1001.0,1278.0
42.677,3.283,53.788,0.253,0.0,0.0,466944.0,0.0,2416.0,2092.0,0.0,0.0,1636.0,2406.0
27.764,2.948,69.042,0.246,0.0,0.0,90112.0,0.0,470.0,435.0,0.0,0.0,860.0,945.0
27.363,3.234,68.657,0.746,0.0,0.0,286720.0,81920.0,9542.0,2992.0,0.0,0.0,1195.0,1519.0
16.986,3.589,77.990,0.478,0.0,0.957,409600.0,0.0,2000173.0,37795.0,0.0,0.0,1432.0,1332.0
5.185,2.469,91.605,0.0,0.0,0.741,0.0,0.0,3108000.0,39546.0,0.0,0.0,1628.0,1523.0
2.978,3.722,92.804,0.0,0.0,0.496,0.0,0.0,3051000.0,35724.0,0.0,0.0,1513.0,1516.0
5.911,1.478,91.133,0.0,0.0,1.478,0.0,0.0,3054138.0,38451.0,0.0,0.0,1600.0,1557.0
6.700,2.481,89.330,0.496,0.0,0.993,8192.0,188416.0,3009898.0,36054.0,0.0,0.0,1572.0,1599.0
5.160,3.440,91.155,0.0,0.0,0.246,0.0,0.0,3027000.0,34788.0,0.0,0.0,1473.0,1373.0
4.020,5.025,90.452,0.0,0.0,0.503,0.0,0.0,3075092.0,54129.0,0.0,0.0,1880.0,1318.0
5.237,2.743,91.521,0.0,0.0,0.499,0.0,0.0,3030000.0,32136.0,0.0,0.0,1402.0,1398.0
3.990,3.990,91.521,0.0,0.0,0.499,0.0,0.0,3015000.0,41730.0,0.0,0.0,1603.0,1321.0
4.337,2.806,91.582,0.510,0.0,0.765,0.0,49152.0,2979990.0,42915.0,0.0,0.0,1642.0,1377.0
5.013,3.008,90.977,0.0,0.0,1.003,0.0,0.0,2997322.0,40361.0,0.0,0.0,1587.0,1349.0
4.040,2.778,92.677,0.0,0.0,0.505,0.0,0.0,2964052.0,39286.0,0.0,0.0,1547.0,1343.0
4.293,2.778,92.677,0.0,0.0,0.253,0.0,0.0,2919092.0,33225.0,0.0,0.0,1438.0,1370.0
