"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","dell01",,,,"User:","daniel"
"Cmdline:","dstat --output 4W32B3R.log",,,,"Date:","13 Jun 2015 15:23:46 PDT"

"total cpu usage",,,,,,"dsk/total",,"net/total",,"paging",,"system",
"usr","sys","idl","wai","hiq","siq","read","writ","recv","send","in","out","int","csw"
2.957,0.799,93.855,2.243,0.003,0.142,242752.426,195705.170,0.0,0.0,11488.975,19962.315,540.698,697.770
36.264,3.846,2.198,56.593,0.0,1.099,2166784.0,0.0,1054.0,284.0,1908736.0,0.0,892.0,1405.0
77.387,5.025,1.005,14.573,0.0,2.010,7712768.0,0.0,687.0,195.0,7733248.0,0.0,1508.0,2087.0
63.819,9.548,22.111,4.020,0.0,0.503,4104192.0,0.0,1598.0,320.0,4071424.0,0.0,1304.0,1773.0
66.500,7.0,23.500,2.500,0.0,0.500,253952.0,0.0,1410.0,290.0,0.0,0.0,1244.0,1771.0
71.212,8.081,15.657,4.040,0.0,1.010,372736.0,454656.0,775.0,194.0,0.0,0.0,1378.0,1840.0
83.085,5.970,2.985,6.468,0.0,1.493,167936.0,823296.0,623.0,110.0,0.0,819200.0,1275.0,1806.0
61.224,6.122,30.102,2.041,0.0,0.510,299008.0,0.0,8461.0,8727.0,0.0,0.0,1379.0,1920.0
66.667,4.040,18.687,10.101,0.0,0.505,610304.0,0.0,527.0,110.0,0.0,0.0,1268.0,1665.0
43.216,7.538,33.166,16.080,0.0,0.0,1028096.0,0.0,527.0,110.0,0.0,0.0,1447.0,1558.0
54.0,8.500,30.0,6.500,0.0,1.0,552960.0,0.0,1054.0,220.0,0.0,0.0,2299.0,1590.0
44.0,6.500,35.0,14.500,0.0,0.0,696320.0,196608.0,527.0,110.0,40960.0,0.0,1398.0,1953.0
3.535,1.010,94.949,0.0,0.0,0.505,0.0,0.0,655.0,110.0,0.0,0.0,868.0,1266.0
4.523,1.005,94.472,0.0,0.0,0.0,0.0,0.0,1054.0,220.0,0.0,0.0,934.0,1288.0
6.030,2.513,91.457,0.0,0.0,0.0,0.0,0.0,527.0,110.0,0.0,0.0,932.0,1343.0
4.569,0.0,95.431,0.0,0.0,0.0,0.0,0.0,527.0,110.0,0.0,0.0,880.0,1289.0
3.015,1.508,93.467,2.010,0.0,0.0,0.0,77824.0,1054.0,220.0,0.0,0.0,843.0,1291.0
5.584,0.508,93.909,0.0,0.0,0.0,0.0,0.0,527.0,110.0,0.0,0.0,846.0,1277.0
4.975,1.990,93.035,0.0,0.0,0.0,0.0,0.0,1598.0,384.0,0.0,0.0,920.0,1287.0
3.046,2.030,94.924,0.0,0.0,0.0,0.0,0.0,1410.0,290.0,0.0,0.0,945.0,1305.0
4.478,1.493,94.030,0.0,0.0,0.0,0.0,0.0,527.0,110.0,0.0,0.0,899.0,1276.0
12.626,2.020,83.333,1.515,0.0,0.505,0.0,40960.0,3495.0,5310.0,0.0,0.0,1215.0,1756.0
12.060,0.503,86.935,0.503,0.0,0.0,8192.0,0.0,6586.0,5996.0,0.0,0.0,1270.0,1845.0
17.0,2.500,80.500,0.0,0.0,0.0,4096.0,0.0,7467.0,29537.0,0.0,0.0,1206.0,1917.0
10.152,1.523,88.325,0.0,0.0,0.0,4096.0,0.0,14018.0,12690.0,0.0,0.0,1246.0,1491.0
11.0,2.0,87.0,0.0,0.0,0.0,0.0,0.0,30010.0,110056.0,0.0,0.0,1288.0,1500.0
16.244,6.599,74.112,2.538,0.0,0.508,172032.0,0.0,7147.0,18330.0,0.0,0.0,1400.0,1812.0
5.419,2.463,89.655,1.970,0.0,0.493,0.0,53248.0,527.0,110.0,0.0,0.0,894.0,1436.0
12.808,1.970,85.222,0.0,0.0,0.0,0.0,0.0,15854.0,121829.0,0.0,0.0,1260.0,1737.0
5.911,1.970,92.118,0.0,0.0,0.0,0.0,0.0,527.0,110.0,0.0,0.0,910.0,1389.0
6.436,1.485,92.079,0.0,0.0,0.0,0.0,0.0,527.0,110.0,0.0,0.0,1094.0,1554.0
6.436,0.990,92.574,0.0,0.0,0.0,0.0,0.0,1054.0,220.0,0.0,0.0,813.0,1240.0
21.500,2.500,75.500,0.0,0.0,0.500,0.0,49152.0,6700.0,54746.0,0.0,0.0,1166.0,1700.0
19.500,2.500,77.0,0.0,0.0,1.0,0.0,0.0,22431.0,380756.0,0.0,0.0,1235.0,1739.0
4.455,2.475,93.069,0.0,0.0,0.0,0.0,0.0,1410.0,290.0,0.0,0.0,938.0,1388.0
10.050,1.508,86.935,1.508,0.0,0.0,20480.0,69632.0,4140.0,746.0,0.0,0.0,1024.0,1541.0
5.392,1.961,92.157,0.0,0.0,0.490,0.0,0.0,3580.0,466.0,0.0,0.0,964.0,1395.0
5.584,0.508,93.909,0.0,0.0,0.0,0.0,0.0,1054.0,220.0,0.0,0.0,968.0,1389.0
20.0,0.500,77.500,2.0,0.0,0.0,0.0,61440.0,527.0,110.0,0.0,0.0,1065.0,1398.0
