"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","pi01",,,,"User:","daniel"
"Cmdline:","dstat --output str_4W_0SCR_withModelBuilder.log",,,,"Date:","13 Jun 2015 05:06:56 PDT"

"total cpu usage",,,,,,"dsk/total",,"net/total",,"paging",,"system",
"usr","sys","idl","wai","hiq","siq","read","writ","recv","send","in","out","int","csw"
4.846,0.209,94.578,0.293,0.000,0.074,211809.128,207671.705,0.0,0.0,0.0,0.752,475.550,231.342
0.251,0.0,99.749,0.0,0.0,0.0,0.0,0.0,144.0,907.0,0.0,0.0,507.0,488.0
0.0,0.252,99.748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,475.0,437.0
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,46.0,0.0,0.0,0.0,482.0,445.0
0.251,0.0,99.497,0.251,0.0,0.0,0.0,81920.0,92.0,543.0,0.0,0.0,500.0,479.0
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,490.0,455.0
0.0,0.251,99.749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,494.0,444.0
0.251,0.503,99.246,0.0,0.0,0.0,0.0,0.0,138.0,543.0,0.0,0.0,518.0,486.0
0.0,0.251,99.749,0.0,0.0,0.0,0.0,57344.0,0.0,0.0,0.0,0.0,526.0,475.0
8.586,1.768,89.141,0.505,0.0,0.0,802816.0,24576.0,2134.0,1944.0,0.0,0.0,703.0,712.0
32.500,0.0,67.500,0.0,0.0,0.0,0.0,0.0,138.0,543.0,0.0,0.0,711.0,645.0
24.937,0.252,74.811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,618.0,501.0
24.304,3.038,72.658,0.0,0.0,0.0,40960.0,0.0,0.0,0.0,0.0,0.0,798.0,793.0
25.510,2.551,71.939,0.0,0.0,0.0,24576.0,0.0,92.0,543.0,0.0,0.0,666.0,612.0
26.768,1.515,71.465,0.253,0.0,0.0,0.0,172032.0,0.0,0.0,0.0,0.0,656.0,574.0
25.945,1.511,72.292,0.252,0.0,0.0,57344.0,0.0,0.0,0.0,0.0,0.0,642.0,521.0
29.545,0.758,69.697,0.0,0.0,0.0,0.0,0.0,144.0,907.0,0.0,0.0,642.0,523.0
25.0,2.273,71.212,1.515,0.0,0.0,1687552.0,0.0,142.0,93.0,0.0,0.0,988.0,865.0
33.668,2.764,63.317,0.251,0.0,0.0,90112.0,0.0,0.0,0.0,0.0,0.0,818.0,888.0
32.918,1.746,65.337,0.0,0.0,0.0,0.0,0.0,92.0,543.0,0.0,0.0,684.0,584.0
27.848,1.519,70.380,0.0,0.0,0.253,0.0,32768.0,0.0,0.0,0.0,0.0,785.0,792.0
33.503,1.777,64.721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1002.0,1290.0
29.517,1.527,68.957,0.0,0.0,0.0,0.0,0.0,138.0,593.0,0.0,0.0,912.0,1120.0
40.306,3.316,55.867,0.510,0.0,0.0,188416.0,0.0,1426.0,1032.0,0.0,0.0,1313.0,1975.0
28.316,2.296,68.878,0.255,0.0,0.255,319488.0,0.0,1141.0,1229.0,0.0,0.0,1144.0,1458.0
27.692,1.795,70.256,0.256,0.0,0.0,163840.0,90112.0,5157.0,2511.0,0.0,0.0,1013.0,1205.0
27.296,2.551,68.878,1.020,0.0,0.255,598016.0,0.0,487130.0,22127.0,0.0,0.0,1600.0,1964.0
1.034,2.067,96.124,0.0,0.0,0.775,0.0,0.0,3283546.0,38922.0,0.0,0.0,1488.0,1427.0
1.282,2.821,86.923,8.205,0.0,0.769,0.0,5406720.0,3099092.0,39153.0,0.0,0.0,1583.0,1523.0
3.342,3.342,81.748,11.054,0.0,0.514,8192.0,5996544.0,3006889.0,41736.0,0.0,0.0,1781.0,1549.0
0.783,2.611,96.084,0.261,0.0,0.261,0.0,131072.0,3099046.0,30732.0,0.0,0.0,1398.0,1413.0
1.042,2.865,95.312,0.0,0.0,0.781,0.0,0.0,3006144.0,34837.0,0.0,0.0,1450.0,1403.0
1.312,2.625,95.801,0.0,0.0,0.262,0.0,0.0,3084000.0,38298.0,0.0,0.0,1546.0,1387.0
1.316,3.421,95.263,0.0,0.0,0.0,0.0,0.0,3204000.0,42510.0,0.0,0.0,1615.0,1318.0
2.625,3.937,93.176,0.0,0.0,0.262,0.0,0.0,3222981.0,33621.0,0.0,0.0,1482.0,1496.0
0.525,2.887,96.063,0.0,0.0,0.525,0.0,49152.0,3271500.0,42900.0,0.0,0.0,1604.0,1325.0
1.047,2.356,96.073,0.0,0.0,0.524,0.0,0.0,3190500.0,31278.0,0.0,0.0,1375.0,1328.0
1.058,2.646,96.296,0.0,0.0,0.0,0.0,0.0,3249092.0,41103.0,0.0,0.0,1553.0,1356.0
0.785,3.665,94.503,0.0,0.0,1.047,0.0,0.0,3556500.0,60684.0,0.0,0.0,1953.0,1368.0
2.902,4.222,92.084,0.0,0.0,0.792,0.0,0.0,4159094.0,74236.0,0.0,0.0,2223.0,1445.0
0.796,2.918,96.021,0.0,0.0,0.265,0.0,40960.0,4158092.0,62085.0,0.0,0.0,1968.0,1405.0
0.526,3.158,96.053,0.0,0.0,0.263,0.0,0.0,3183000.0,58032.0,0.0,0.0,1858.0,1199.0
0.262,3.150,96.325,0.0,0.0,0.262,0.0,0.0,3159000.0,40404.0,0.0,0.0,1495.0,1231.0
0.529,2.646,96.561,0.0,0.0,0.265,0.0,0.0,3159092.0,45627.0,0.0,0.0,1623.0,1240.0
1.600,1.600,96.533,0.0,0.0,0.267,0.0,0.0,3074429.0,51270.0,0.0,0.0,1753.0,1269.0
0.792,2.639,96.570,0.0,0.0,0.0,0.0,40960.0,3123000.0,52728.0,0.0,0.0,1732.0,1166.0
0.531,2.387,96.817,0.0,0.0,0.265,0.0,0.0,3159144.0,50515.0,0.0,0.0,1694.0,1229.0
1.044,2.089,95.822,0.0,0.0,1.044,0.0,0.0,3127546.0,42978.0,0.0,0.0,1548.0,1273.0
0.789,1.842,97.105,0.0,0.0,0.263,0.0,0.0,3082500.0,35646.0,0.0,0.0,1373.0,1331.0
1.319,4.485,52.507,41.425,0.0,0.264,0.0,14041088.0,4112273.0,44148.0,0.0,0.0,1645.0,1445.0
2.083,3.125,78.125,14.323,0.0,2.344,0.0,3014656.0,3984563.0,108319.0,0.0,0.0,2469.0,1311.0
1.042,3.125,94.010,0.0,0.0,1.823,8192.0,8798208.0,3142500.0,69576.0,0.0,0.0,1909.0,1398.0
1.064,2.660,96.011,0.0,0.0,0.266,0.0,8093696.0,3136592.0,74799.0,0.0,0.0,2090.0,1424.0
0.529,3.439,95.503,0.0,0.0,0.529,0.0,0.0,3159000.0,80418.0,0.0,0.0,2236.0,1284.0
2.611,5.744,91.384,0.0,0.0,0.261,0.0,8798208.0,3204827.0,74126.0,0.0,0.0,2016.0,1359.0
