"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","pi00",,,,"User:","daniel"
"Cmdline:","dstat --output 1W128B1R.log",,,,"Date:","12 Jun 2015 16:05:49 PDT"

"total cpu usage",,,,,,"dsk/total",,"net/total",,"paging",,"system",
"usr","sys","idl","wai","hiq","siq","read","writ","recv","send","in","out","int","csw"
6.624,0.337,92.469,0.463,0.000,0.107,308901.989,288756.789,0.0,0.0,0.0,4.972,543.485,306.554
0.249,0.249,99.501,0.0,0.0,0.0,0.0,0.0,46.0,0.0,0.0,0.0,344.0,119.0
0.0,0.250,99.750,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,333.0,110.0
0.250,0.0,99.750,0.0,0.0,0.0,0.0,0.0,90.0,543.0,0.0,0.0,360.0,139.0
0.251,0.251,99.499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,347.0,109.0
0.250,0.0,99.500,0.250,0.0,0.0,0.0,73728.0,0.0,0.0,0.0,0.0,360.0,131.0
0.503,0.0,99.497,0.0,0.0,0.0,0.0,0.0,90.0,543.0,0.0,0.0,359.0,132.0
0.0,0.251,99.749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,346.0,111.0
0.250,0.0,99.750,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,345.0,114.0
0.251,0.0,99.749,0.0,0.0,0.0,0.0,0.0,90.0,543.0,0.0,0.0,355.0,129.0
0.0,0.250,99.750,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,349.0,116.0
0.250,0.0,99.500,0.250,0.0,0.0,0.0,24576.0,0.0,0.0,0.0,0.0,360.0,129.0
0.754,0.0,99.246,0.0,0.0,0.0,0.0,0.0,90.0,543.0,0.0,0.0,359.0,133.0
0.0,0.251,99.749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,349.0,107.0
0.251,0.0,99.749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,344.0,107.0
0.251,0.0,99.749,0.0,0.0,0.0,0.0,114688.0,90.0,543.0,0.0,0.0,421.0,182.0
0.0,0.251,99.499,0.251,0.0,0.0,0.0,24576.0,0.0,0.0,0.0,0.0,355.0,124.0
0.0,0.500,99.500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,348.0,112.0
0.251,0.0,99.749,0.0,0.0,0.0,0.0,0.0,136.0,543.0,0.0,0.0,355.0,133.0
0.250,0.250,99.500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,346.0,106.0
0.499,0.249,99.252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,358.0,120.0
0.499,0.249,99.002,0.249,0.0,0.0,0.0,24576.0,136.0,543.0,0.0,0.0,372.0,152.0
0.0,0.251,99.749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,348.0,114.0
0.250,0.0,99.750,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,344.0,113.0
0.752,0.0,99.248,0.0,0.0,0.0,0.0,0.0,90.0,543.0,0.0,0.0,361.0,140.0
0.249,0.249,99.254,0.0,0.0,0.249,0.0,0.0,0.0,0.0,0.0,0.0,349.0,115.0
0.0,0.251,99.749,0.0,0.0,0.0,0.0,24576.0,0.0,0.0,0.0,0.0,354.0,124.0
0.0,0.251,99.749,0.0,0.0,0.0,0.0,0.0,91.0,543.0,0.0,0.0,357.0,136.0
0.0,0.250,99.750,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,344.0,108.0
0.250,0.250,99.500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,343.0,110.0
0.0,0.251,99.749,0.0,0.0,0.0,0.0,32768.0,91.0,543.0,0.0,0.0,364.0,147.0
0.0,0.251,99.499,0.251,0.0,0.0,0.0,32768.0,0.0,0.0,0.0,0.0,355.0,128.0
0.0,0.251,99.749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,348.0,117.0
0.0,0.251,99.749,0.0,0.0,0.0,0.0,0.0,91.0,543.0,0.0,0.0,353.0,131.0
0.0,0.251,99.749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,345.0,115.0
0.0,0.251,99.749,0.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0,0.0,357.0,121.0
0.250,0.250,99.250,0.250,0.0,0.0,0.0,40960.0,91.0,543.0,0.0,0.0,364.0,148.0
0.0,0.251,99.749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,347.0,113.0
0.0,0.500,99.500,0.0,0.0,0.0,0.0,0.0,46.0,0.0,0.0,0.0,347.0,114.0
0.500,0.0,99.500,0.0,0.0,0.0,0.0,0.0,91.0,543.0,0.0,0.0,354.0,127.0
0.0,0.251,99.749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,347.0,116.0
0.0,0.251,99.749,0.0,0.0,0.0,0.0,24576.0,46.0,0.0,0.0,0.0,359.0,130.0
0.0,0.499,99.501,0.0,0.0,0.0,0.0,0.0,91.0,543.0,0.0,0.0,361.0,139.0
0.0,0.252,99.748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,343.0,106.0
0.250,0.0,99.750,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,348.0,107.0
0.251,0.0,99.749,0.0,0.0,0.0,0.0,0.0,91.0,543.0,0.0,0.0,361.0,143.0
0.0,0.251,99.499,0.251,0.0,0.0,0.0,24576.0,0.0,0.0,0.0,0.0,356.0,128.0
0.500,0.0,99.500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,349.0,116.0
0.251,0.0,99.749,0.0,0.0,0.0,0.0,0.0,91.0,543.0,0.0,0.0,354.0,129.0
0.0,0.250,99.750,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,344.0,106.0
0.251,0.0,99.749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,348.0,114.0
0.250,0.250,99.0,0.500,0.0,0.0,0.0,24576.0,91.0,543.0,0.0,0.0,368.0,149.0
0.0,0.251,99.749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,348.0,116.0
0.250,0.0,99.750,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,343.0,107.0
0.251,0.0,99.749,0.0,0.0,0.0,0.0,0.0,91.0,543.0,0.0,0.0,354.0,131.0
