"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","dell01",,,,"User:","daniel"
"Cmdline:","dstat --output 2W128B2R.log",,,,"Date:","12 Jun 2015 15:22:44 PDT"

"total cpu usage",,,,,,"dsk/total",,"net/total",,"paging",,"system",
"usr","sys","idl","wai","hiq","siq","read","writ","recv","send","in","out","int","csw"
6.185,1.437,90.966,1.082,0.004,0.327,566467.484,213473.486,0.0,0.0,5117.126,16860.388,842.889,1089.379
38.191,6.533,39.698,15.578,0.0,0.0,1105920.0,32768.0,527.0,109.0,0.0,0.0,1203.0,1567.0
8.586,2.020,0.0,88.889,0.0,0.505,2445312.0,176128.0,527.0,109.0,1781760.0,0.0,910.0,1085.0
13.131,2.020,0.0,84.343,0.0,0.505,2768896.0,0.0,0.0,0.0,2236416.0,0.0,914.0,1037.0
17.347,1.020,1.531,80.102,0.0,0.0,2457600.0,0.0,1241.0,249.0,2072576.0,0.0,992.0,1163.0
10.606,2.020,0.505,86.869,0.0,0.0,2281472.0,0.0,655.0,109.0,1777664.0,0.0,914.0,1182.0
9.184,1.020,7.143,82.143,0.0,0.510,1576960.0,0.0,128.0,462.0,1253376.0,0.0,946.0,1380.0
8.081,2.020,2.020,87.879,0.0,0.0,995328.0,53248.0,527.0,109.0,761856.0,0.0,747.0,973.0
54.359,5.128,19.487,20.513,0.0,0.513,2387968.0,0.0,527.0,109.0,1888256.0,0.0,1043.0,1352.0
70.500,4.500,21.0,4.0,0.0,0.0,49152.0,0.0,352.0,957.0,0.0,0.0,1006.0,1273.0
55.838,11.168,30.457,2.030,0.0,0.508,49152.0,0.0,719.0,991.0,32768.0,0.0,1290.0,1903.0
81.633,7.143,2.041,8.673,0.0,0.510,114688.0,4820992.0,1039.0,2325.0,0.0,4820992.0,1398.0,1920.0
62.312,4.523,20.101,12.060,0.0,1.005,438272.0,0.0,542.0,1964.0,0.0,0.0,1317.0,1971.0
59.091,5.556,30.808,3.535,0.0,1.010,462848.0,126976.0,5057.0,8013.0,0.0,0.0,1335.0,1894.0
77.889,9.045,11.055,1.508,0.0,0.503,28672.0,0.0,783.0,1395.0,12288.0,0.0,2030.0,1560.0
71.066,4.061,24.873,0.0,0.0,0.0,8192.0,0.0,234.0,1106.0,0.0,0.0,1050.0,1462.0
45.226,9.548,41.709,3.015,0.0,0.503,32768.0,0.0,1103.0,3937.0,32768.0,0.0,1510.0,2031.0
1.546,1.546,96.907,0.0,0.0,0.0,0.0,0.0,591.0,109.0,0.0,0.0,809.0,1133.0
0.510,0.510,96.429,2.551,0.0,0.0,0.0,221184.0,0.0,0.0,0.0,0.0,838.0,1096.0
1.042,0.0,98.958,0.0,0.0,0.0,0.0,0.0,1241.0,249.0,0.0,0.0,866.0,1181.0
1.026,1.538,97.436,0.0,0.0,0.0,0.0,0.0,527.0,109.0,0.0,0.0,827.0,1188.0
2.041,0.510,97.449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,708.0,1117.0
1.026,0.513,98.462,0.0,0.0,0.0,0.0,57344.0,527.0,109.0,0.0,0.0,756.0,1022.0
1.026,1.026,96.410,1.538,0.0,0.0,0.0,77824.0,527.0,109.0,0.0,0.0,737.0,1043.0
0.515,0.515,98.969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,719.0,966.0
2.051,0.513,97.436,0.0,0.0,0.0,0.0,0.0,655.0,109.0,0.0,0.0,819.0,1210.0
1.031,0.515,98.454,0.0,0.0,0.0,0.0,0.0,527.0,109.0,0.0,0.0,826.0,1114.0
4.592,0.510,94.898,0.0,0.0,0.0,0.0,0.0,688.0,538.0,0.0,0.0,896.0,1292.0
8.290,1.036,90.155,0.0,0.0,0.518,0.0,0.0,4089.0,5057.0,0.0,0.0,1062.0,1582.0
1.554,0.518,96.891,1.036,0.0,0.0,0.0,65536.0,527.0,109.0,0.0,0.0,881.0,1234.0
8.763,2.062,89.175,0.0,0.0,0.0,0.0,0.0,4740.0,21606.0,0.0,0.0,1020.0,1513.0
10.881,1.036,88.083,0.0,0.0,0.0,0.0,0.0,20967.0,57103.0,0.0,0.0,1126.0,1712.0
12.183,5.584,82.234,0.0,0.0,0.0,0.0,1269760.0,2181.0,1361.0,0.0,1028096.0,1055.0,1382.0
11.168,1.523,86.294,0.508,0.0,0.508,4096.0,0.0,1790.0,8322.0,4096.0,0.0,895.0,1349.0
2.646,0.0,97.354,0.0,0.0,0.0,0.0,0.0,7879.0,42091.0,0.0,0.0,1120.0,1399.0
1.042,1.042,95.833,2.083,0.0,0.0,0.0,106496.0,1013.0,580.0,0.0,0.0,817.0,1257.0
1.031,0.515,98.454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,856.0,1141.0
1.554,1.036,97.409,0.0,0.0,0.0,0.0,278528.0,527.0,109.0,0.0,0.0,941.0,1239.0
4.688,0.0,91.667,3.646,0.0,0.0,28672.0,0.0,2822.0,21181.0,28672.0,0.0,1022.0,1389.0
2.062,0.515,97.423,0.0,0.0,0.0,0.0,0.0,4231.0,22088.0,0.0,0.0,933.0,1253.0
1.036,0.0,96.891,2.073,0.0,0.0,0.0,69632.0,527.0,109.0,0.0,0.0,866.0,1202.0
1.042,0.521,98.438,0.0,0.0,0.0,0.0,0.0,807.0,249.0,0.0,0.0,870.0,1168.0
1.031,0.515,98.454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,779.0,1114.0
3.109,0.0,96.891,0.0,0.0,0.0,0.0,0.0,527.0,109.0,0.0,0.0,893.0,1238.0
4.103,0.513,95.385,0.0,0.0,0.0,0.0,0.0,3581.0,466.0,0.0,0.0,825.0,1192.0
2.083,0.0,97.396,0.521,0.0,0.0,0.0,65536.0,128.0,0.0,0.0,0.0,877.0,1234.0
1.031,0.515,98.454,0.0,0.0,0.0,0.0,0.0,527.0,109.0,0.0,0.0,837.0,1221.0
1.562,0.0,98.438,0.0,0.0,0.0,0.0,372736.0,527.0,109.0,0.0,0.0,870.0,1255.0
0.515,1.031,98.454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,858.0,1191.0
3.093,0.0,96.907,0.0,0.0,0.0,0.0,0.0,4671.0,746.0,0.0,0.0,919.0,1279.0
0.518,1.036,98.446,0.0,0.0,0.0,0.0,0.0,623.0,109.0,0.0,0.0,851.0,1213.0
1.546,0.515,95.876,2.062,0.0,0.0,0.0,102400.0,96.0,0.0,0.0,0.0,929.0,1255.0
1.036,0.518,98.446,0.0,0.0,0.0,0.0,45056.0,527.0,173.0,0.0,0.0,835.0,1197.0
2.062,1.546,95.876,0.0,0.0,0.515,0.0,0.0,527.0,109.0,0.0,0.0,908.0,1320.0
0.521,0.521,98.958,0.0,0.0,0.0,0.0,0.0,3054.0,357.0,0.0,0.0,785.0,1205.0
1.554,1.036,97.409,0.0,0.0,0.0,0.0,0.0,527.0,109.0,0.0,0.0,784.0,1209.0
0.515,1.546,97.938,0.0,0.0,0.0,0.0,0.0,527.0,109.0,0.0,0.0,875.0,1215.0
1.538,0.513,95.897,2.051,0.0,0.0,0.0,77824.0,0.0,0.0,0.0,0.0,831.0,1228.0
1.031,0.515,98.454,0.0,0.0,0.0,0.0,0.0,527.0,109.0,0.0,0.0,764.0,1210.0
3.125,0.0,96.875,0.0,0.0,0.0,0.0,0.0,3581.0,466.0,0.0,0.0,956.0,1250.0
1.020,0.510,98.469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,789.0,1162.0
1.031,0.515,97.938,0.0,0.0,0.515,0.0,0.0,527.0,109.0,0.0,0.0,843.0,1264.0
1.036,0.0,98.964,0.0,0.0,0.0,0.0,20480.0,527.0,109.0,0.0,0.0,867.0,1190.0
1.042,0.521,96.875,1.562,0.0,0.0,0.0,69632.0,0.0,0.0,0.0,0.0,826.0,1231.0
0.518,1.036,98.446,0.0,0.0,0.0,0.0,0.0,4295.0,606.0,0.0,0.0,863.0,1235.0
2.591,0.0,97.409,0.0,0.0,0.0,0.0,0.0,655.0,109.0,0.0,0.0,855.0,1244.0
1.020,0.510,98.469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,821.0,1177.0
1.047,0.0,98.953,0.0,0.0,0.0,0.0,208896.0,527.0,109.0,0.0,0.0,913.0,1192.0
1.531,0.510,95.918,2.041,0.0,0.0,0.0,90112.0,527.0,109.0,0.0,0.0,870.0,1197.0
2.083,0.0,97.917,0.0,0.0,0.0,0.0,0.0,3054.0,357.0,0.0,0.0,784.0,1214.0
1.546,1.031,96.907,0.515,0.0,0.0,12288.0,0.0,527.0,109.0,12288.0,0.0,938.0,1384.0
2.062,0.0,97.938,0.0,0.0,0.0,0.0,0.0,527.0,173.0,0.0,0.0,775.0,1215.0
1.031,0.0,98.969,0.0,0.0,0.0,0.0,57344.0,0.0,0.0,0.0,0.0,643.0,1014.0
1.026,0.513,96.410,2.051,0.0,0.0,0.0,69632.0,527.0,109.0,0.0,0.0,725.0,1077.0
1.036,0.518,98.446,0.0,0.0,0.0,0.0,0.0,527.0,109.0,0.0,0.0,768.0,1143.0
2.564,0.0,97.436,0.0,0.0,0.0,0.0,0.0,3054.0,357.0,0.0,0.0,860.0,1249.0
0.521,0.521,98.958,0.0,0.0,0.0,0.0,0.0,527.0,109.0,0.0,0.0,848.0,1241.0
1.562,0.0,98.438,0.0,0.0,0.0,0.0,0.0,527.0,109.0,0.0,0.0,804.0,1268.0
1.036,0.0,98.964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,813.0,1208.0
7.812,0.0,91.146,1.042,0.0,0.0,0.0,69632.0,4295.0,606.0,0.0,0.0,944.0,1360.0
15.979,0.515,83.505,0.0,0.0,0.0,0.0,0.0,527.0,109.0,0.0,0.0,853.0,1338.0
1.546,1.031,96.392,1.031,0.0,0.0,20480.0,0.0,0.0,0.0,20480.0,0.0,927.0,1329.0
6.736,1.036,91.192,1.036,0.0,0.0,20480.0,204800.0,1641.0,837.0,16384.0,0.0,986.0,1339.0
1.036,0.518,98.446,0.0,0.0,0.0,0.0,0.0,527.0,109.0,0.0,0.0,897.0,1278.0
1.546,0.515,97.938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,861.0,1229.0
1.042,0.521,96.875,1.562,0.0,0.0,0.0,102400.0,3581.0,466.0,0.0,0.0,902.0,1282.0
1.531,1.020,97.449,0.0,0.0,0.0,0.0,0.0,655.0,109.0,0.0,0.0,786.0,1241.0
0.524,0.0,99.476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,871.0,1219.0
1.031,0.0,98.454,0.0,0.0,0.515,0.0,0.0,527.0,109.0,0.0,0.0,760.0,1186.0
2.083,0.0,97.917,0.0,0.0,0.0,0.0,0.0,3581.0,466.0,0.0,0.0,897.0,1275.0
1.026,0.513,97.436,1.026,0.0,0.0,0.0,65536.0,0.0,0.0,0.0,0.0,830.0,1213.0
2.062,0.515,97.423,0.0,0.0,0.0,0.0,0.0,527.0,109.0,0.0,0.0,882.0,1274.0
0.518,0.518,98.964,0.0,0.0,0.0,0.0,20480.0,527.0,109.0,0.0,0.0,837.0,1218.0
1.554,0.0,98.446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,762.0,1216.0
1.554,0.518,97.927,0.0,0.0,0.0,0.0,0.0,1241.0,313.0,0.0,0.0,1009.0,1496.0
2.041,0.510,95.918,1.531,0.0,0.0,0.0,65536.0,3581.0,466.0,0.0,0.0,714.0,1012.0
8.333,0.0,91.667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,809.0,1249.0
1.036,0.518,98.446,0.0,0.0,0.0,0.0,0.0,527.0,109.0,0.0,0.0,750.0,1177.0
1.538,0.513,97.436,0.513,0.0,0.0,16384.0,0.0,527.0,109.0,16384.0,0.0,775.0,1171.0
2.051,0.513,97.436,0.0,0.0,0.0,0.0,0.0,3054.0,357.0,0.0,0.0,730.0,1230.0
0.518,0.518,98.964,0.0,0.0,0.0,0.0,0.0,527.0,109.0,0.0,0.0,795.0,1191.0
1.562,0.0,96.875,1.042,0.0,0.521,0.0,73728.0,527.0,109.0,0.0,0.0,860.0,1221.0
1.531,0.510,97.959,0.0,0.0,0.0,0.0,192512.0,0.0,0.0,0.0,0.0,785.0,1201.0
3.627,0.0,96.373,0.0,0.0,0.0,0.0,0.0,527.0,109.0,0.0,0.0,834.0,1244.0
1.538,0.513,97.949,0.0,0.0,0.0,0.0,0.0,527.0,109.0,0.0,0.0,892.0,1193.0
1.042,0.0,98.958,0.0,0.0,0.0,0.0,0.0,3054.0,357.0,0.0,0.0,804.0,1191.0
0.515,1.546,96.392,1.546,0.0,0.0,0.0,86016.0,655.0,109.0,0.0,0.0,838.0,1212.0
1.538,0.513,97.949,0.0,0.0,0.0,0.0,57344.0,527.0,109.0,0.0,0.0,886.0,1214.0
2.051,0.0,97.949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,756.0,1144.0
2.073,0.0,97.927,0.0,0.0,0.0,0.0,0.0,4295.0,606.0,0.0,0.0,786.0,1248.0
1.026,1.026,97.949,0.0,0.0,0.0,0.0,0.0,527.0,109.0,0.0,0.0,734.0,1215.0
1.026,1.026,96.410,1.538,0.0,0.0,0.0,69632.0,0.0,0.0,0.0,0.0,771.0,1240.0
1.036,1.036,97.927,0.0,0.0,0.0,0.0,49152.0,527.0,109.0,0.0,0.0,861.0,1239.0
1.036,1.036,97.927,0.0,0.0,0.0,0.0,0.0,527.0,173.0,0.0,0.0,838.0,1246.0
1.538,0.513,96.923,1.026,0.0,0.0,8192.0,0.0,64.0,0.0,8192.0,0.0,795.0,1158.0
1.036,0.518,98.446,0.0,0.0,0.0,0.0,0.0,3581.0,466.0,0.0,0.0,798.0,1063.0
1.554,0.0,98.446,0.0,0.0,0.0,0.0,0.0,527.0,109.0,0.0,0.0,875.0,1165.0
0.518,0.518,96.373,2.591,0.0,0.0,0.0,221184.0,0.0,0.0,0.0,0.0,843.0,1176.0
1.036,0.0,98.964,0.0,0.0,0.0,0.0,0.0,527.0,109.0,0.0,0.0,805.0,1017.0
2.051,0.513,97.436,0.0,0.0,0.0,0.0,0.0,3581.0,466.0,0.0,0.0,892.0,1080.0
0.518,0.518,98.964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,919.0,1012.0
0.518,0.518,98.964,0.0,0.0,0.0,0.0,0.0,527.0,109.0,0.0,0.0,905.0,1247.0
1.546,0.515,95.876,2.062,0.0,0.0,0.0,86016.0,527.0,109.0,0.0,0.0,834.0,1252.0
1.546,0.515,97.938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,895.0,1209.0
0.518,0.518,98.964,0.0,0.0,0.0,0.0,0.0,1241.0,249.0,0.0,0.0,786.0,1163.0
2.051,1.026,96.923,0.0,0.0,0.0,0.0,0.0,3581.0,466.0,0.0,0.0,870.0,1193.0
1.036,0.518,98.446,0.0,0.0,0.0,0.0,0.0,128.0,0.0,0.0,0.0,837.0,1210.0
8.247,4.639,85.567,1.546,0.0,0.0,0.0,90112.0,527.0,109.0,0.0,20480.0,961.0,1275.0
4.592,1.531,93.878,0.0,0.0,0.0,0.0,0.0,527.0,109.0,0.0,0.0,814.0,1304.0
1.053,0.0,98.947,0.0,0.0,0.0,0.0,0.0,3103.0,357.0,0.0,0.0,855.0,1265.0
3.590,1.026,94.359,1.026,0.0,0.0,20480.0,0.0,591.0,109.0,20480.0,0.0,936.0,1340.0
1.036,0.518,98.446,0.0,0.0,0.0,0.0,0.0,527.0,109.0,0.0,0.0,929.0,1254.0
1.538,0.513,97.436,0.0,0.0,0.513,0.0,401408.0,0.0,0.0,0.0,0.0,881.0,1243.0
1.042,0.0,96.875,1.562,0.0,0.521,0.0,94208.0,527.0,109.0,0.0,0.0,910.0,1237.0
0.526,0.0,99.474,0.0,0.0,0.0,0.0,0.0,527.0,173.0,0.0,0.0,1134.0,1176.0
5.181,0.0,94.819,0.0,0.0,0.0,0.0,0.0,3054.0,357.0,0.0,0.0,1180.0,1138.0
0.0,1.031,98.969,0.0,0.0,0.0,0.0,0.0,527.0,109.0,0.0,0.0,866.0,1244.0
1.554,1.554,84.974,11.399,0.0,0.518,196608.0,0.0,527.0,109.0,118784.0,0.0,1396.0,1443.0
0.524,0.524,96.859,2.094,0.0,0.0,0.0,94208.0,0.0,0.0,0.0,0.0,1259.0,1172.0
2.062,0.515,97.423,0.0,0.0,0.0,0.0,0.0,4344.0,606.0,0.0,0.0,821.0,1298.0
0.515,0.515,98.454,0.0,0.0,0.515,0.0,0.0,527.0,109.0,0.0,0.0,990.0,1174.0
2.062,0.0,97.938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,862.0,1171.0
1.036,0.0,98.964,0.0,0.0,0.0,0.0,0.0,527.0,109.0,0.0,0.0,808.0,1189.0
1.546,1.031,95.876,1.031,0.0,0.515,0.0,73728.0,527.0,109.0,0.0,0.0,966.0,1234.0
1.546,0.0,98.454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,902.0,1209.0
2.094,0.0,97.382,0.0,0.0,0.524,0.0,0.0,3706.0,466.0,0.0,0.0,1397.0,1189.0
0.518,0.518,98.964,0.0,0.0,0.0,0.0,0.0,655.0,109.0,0.0,0.0,843.0,1224.0
2.591,0.518,96.891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1059.0,1198.0
0.515,0.0,99.485,0.0,0.0,0.0,0.0,0.0,527.0,109.0,0.0,0.0,802.0,1201.0
2.041,1.020,95.918,1.020,0.0,0.0,0.0,65536.0,3630.0,466.0,0.0,0.0,859.0,1262.0
0.518,1.036,98.446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1064.0,1202.0
1.031,0.515,98.454,0.0,0.0,0.0,0.0,0.0,527.0,109.0,0.0,0.0,983.0,1225.0
0.518,0.518,98.964,0.0,0.0,0.0,0.0,0.0,646.0,109.0,0.0,0.0,842.0,1220.0
0.518,0.0,99.482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,782.0,1126.0
1.036,1.036,97.927,0.0,0.0,0.0,0.0,0.0,1241.0,249.0,0.0,0.0,1181.0,1206.0
1.036,0.518,96.373,1.036,0.0,1.036,0.0,69632.0,3706.0,530.0,0.0,0.0,949.0,1264.0
1.031,0.515,98.454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,795.0,1214.0
1.554,0.518,97.927,0.0,0.0,0.0,0.0,0.0,527.0,109.0,0.0,0.0,970.0,1461.0
0.515,0.0,99.485,0.0,0.0,0.0,0.0,0.0,527.0,109.0,0.0,0.0,677.0,951.0
12.821,0.513,86.667,0.0,0.0,0.0,4096.0,0.0,3185.0,357.0,4096.0,0.0,763.0,1282.0
