"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","pi01",,,,"User:","daniel"
"Cmdline:","dstat --output 2W128B2R.log",,,,"Date:","12 Jun 2015 15:22:43 PDT"

"total cpu usage",,,,,,"dsk/total",,"net/total",,"paging",,"system",
"usr","sys","idl","wai","hiq","siq","read","writ","recv","send","in","out","int","csw"
6.136,0.278,93.086,0.396,0.000,0.104,260394.265,285631.545,0.0,0.0,0.0,1.112,533.964,293.036
0.0,0.251,99.749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,504.0,453.0
0.503,0.0,99.497,0.0,0.0,0.0,0.0,0.0,91.0,543.0,0.0,0.0,509.0,474.0
0.251,0.0,99.749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,493.0,459.0
0.250,0.250,99.500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,494.0,444.0
1.003,0.251,98.747,0.0,0.0,0.0,0.0,0.0,143.0,908.0,0.0,0.0,519.0,479.0
0.252,0.0,99.496,0.252,0.0,0.0,0.0,65536.0,92.0,0.0,0.0,0.0,524.0,449.0
0.251,0.0,99.749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,495.0,426.0
0.501,0.251,99.248,0.0,0.0,0.0,0.0,0.0,91.0,543.0,0.0,0.0,517.0,452.0
0.251,0.0,99.749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,501.0,429.0
0.251,0.0,99.749,0.0,0.0,0.0,0.0,32768.0,0.0,0.0,0.0,0.0,506.0,437.0
0.504,0.0,99.244,0.252,0.0,0.0,0.0,32768.0,91.0,543.0,0.0,0.0,532.0,465.0
0.252,0.0,99.748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,495.0,446.0
0.251,0.0,99.749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,497.0,451.0
25.063,3.258,70.426,1.003,0.0,0.251,2203648.0,0.0,2148.0,2488.0,0.0,0.0,906.0,877.0
27.708,0.252,72.040,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,649.0,558.0
24.623,0.503,74.372,0.503,0.0,0.0,0.0,188416.0,0.0,0.0,0.0,0.0,638.0,655.0
23.469,4.082,71.173,1.276,0.0,0.0,819200.0,0.0,91.0,543.0,0.0,0.0,1041.0,989.0
25.799,2.948,70.516,0.737,0.0,0.0,983040.0,0.0,0.0,0.0,0.0,0.0,954.0,771.0
24.685,2.015,71.537,1.763,0.0,0.0,1957888.0,0.0,0.0,0.0,0.0,0.0,983.0,830.0
21.772,2.532,68.861,6.835,0.0,0.0,2785280.0,278528.0,143.0,908.0,0.0,0.0,1124.0,984.0
27.595,1.013,71.139,0.253,0.0,0.0,344064.0,0.0,0.0,0.0,0.0,0.0,736.0,609.0
24.242,3.030,69.697,3.030,0.0,0.0,2351104.0,139264.0,0.0,0.0,0.0,0.0,1233.0,1061.0
29.262,2.036,67.684,1.018,0.0,0.0,1105920.0,0.0,233.0,636.0,0.0,0.0,1057.0,970.0
29.975,1.763,67.506,0.504,0.0,0.252,401408.0,0.0,0.0,0.0,0.0,0.0,844.0,712.0
