"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","pi03",,,,"User:","daniel"
"Cmdline:","dstat --output str_4W_0SCR_withModelBuilder.log",,,,"Date:","13 Jun 2015 05:06:56 PDT"

"total cpu usage",,,,,,"dsk/total",,"net/total",,"paging",,"system",
"usr","sys","idl","wai","hiq","siq","read","writ","recv","send","in","out","int","csw"
2.808,0.171,96.563,0.409,0.000,0.049,101019.653,135000.545,0.0,0.0,0.0,1.095,432.104,190.707
0.251,0.0,99.749,0.0,0.0,0.0,0.0,57344.0,92.0,543.0,0.0,0.0,510.0,472.0
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,503.0,467.0
0.251,0.0,99.749,0.0,0.0,0.0,0.0,0.0,46.0,0.0,0.0,0.0,501.0,458.0
0.498,0.746,98.756,0.0,0.0,0.0,0.0,0.0,92.0,543.0,0.0,0.0,511.0,476.0
0.253,0.0,99.747,0.0,0.0,0.0,0.0,81920.0,0.0,0.0,0.0,0.0,507.0,471.0
0.251,0.0,99.749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,497.0,453.0
0.251,0.0,99.749,0.0,0.0,0.0,0.0,0.0,138.0,543.0,0.0,0.0,519.0,487.0
0.504,0.0,99.496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,496.0,468.0
19.403,2.985,77.612,0.0,0.0,0.0,0.0,0.0,2134.0,1944.0,0.0,0.0,747.0,739.0
29.293,0.505,70.202,0.0,0.0,0.0,0.0,0.0,138.0,543.0,0.0,0.0,658.0,588.0
25.564,0.251,73.684,0.501,0.0,0.0,0.0,212992.0,0.0,0.0,0.0,0.0,635.0,669.0
26.010,2.778,71.212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,792.0,842.0
27.820,0.752,71.429,0.0,0.0,0.0,0.0,0.0,92.0,543.0,0.0,0.0,661.0,568.0
25.564,2.256,72.180,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,650.0,539.0
27.750,2.250,70.0,0.0,0.0,0.0,0.0,0.0,52.0,364.0,0.0,0.0,641.0,520.0
30.380,0.253,69.367,0.0,0.0,0.0,0.0,0.0,92.0,543.0,0.0,0.0,653.0,533.0
32.581,0.752,66.165,0.501,0.0,0.0,0.0,106496.0,142.0,93.0,0.0,0.0,719.0,602.0
29.676,1.995,68.329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,781.0,836.0
33.0,2.500,64.500,0.0,0.0,0.0,0.0,0.0,92.0,543.0,0.0,0.0,719.0,631.0
34.010,2.030,63.959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,960.0,1302.0
27.569,1.253,71.178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,809.0,875.0
30.964,2.792,65.990,0.254,0.0,0.0,0.0,32768.0,353.0,969.0,0.0,0.0,1021.0,1310.0
40.594,3.960,55.198,0.0,0.0,0.248,0.0,0.0,2352.0,1885.0,0.0,0.0,1441.0,2222.0
28.019,2.899,69.082,0.0,0.0,0.0,0.0,0.0,469.0,435.0,0.0,0.0,813.0,893.0
28.780,3.659,67.561,0.0,0.0,0.0,0.0,0.0,5390.0,3223.0,0.0,0.0,1187.0,1561.0
17.179,3.333,78.462,0.0,0.0,1.026,0.0,0.0,3393431.0,58894.0,0.0,0.0,1914.0,1838.0
3.590,3.846,91.026,0.0,0.0,1.538,0.0,0.0,3280546.0,69810.0,0.0,0.0,2332.0,1985.0
7.268,3.509,88.221,0.251,0.0,0.752,0.0,106496.0,3030092.0,66453.0,0.0,0.0,2186.0,2051.0
5.556,5.051,88.131,0.0,0.0,1.263,0.0,0.0,3066898.0,70998.0,0.0,0.0,2410.0,1953.0
3.218,4.950,91.584,0.0,0.0,0.248,0.0,0.0,3033098.0,70018.0,0.0,0.0,2304.0,1930.0
3.769,3.266,90.955,1.508,0.0,0.503,0.0,5570560.0,3060092.0,69105.0,0.0,0.0,2460.0,2139.0
3.807,4.822,90.355,0.0,0.0,1.015,0.0,3145728.0,3036000.0,67548.0,0.0,0.0,2312.0,2048.0
4.304,4.810,90.127,0.506,0.0,0.253,0.0,90112.0,2985000.0,71682.0,0.0,0.0,2471.0,1936.0
5.398,3.085,90.746,0.0,0.0,0.771,0.0,0.0,2956030.0,68670.0,0.0,0.0,2321.0,2114.0
4.511,1.754,93.233,0.0,0.0,0.501,0.0,0.0,2940000.0,63180.0,0.0,0.0,2021.0,2040.0
2.046,3.325,93.862,0.0,0.0,0.767,0.0,8388608.0,2958000.0,64194.0,0.0,0.0,2146.0,2051.0
4.489,5.736,89.027,0.0,0.0,0.748,0.0,23068672.0,2940092.0,66609.0,0.0,0.0,2377.0,2123.0
3.777,0.944,36.733,58.546,0.0,0.0,0.0,21962752.0,1011854.0,2451.0,0.0,0.0,2079.0,2220.0
